location_id,zip,city,state,county
1814,23027,Cartersville,VA,Cumberland
5997,66760,Opolis,KS,Crawford
1624,20132,Purcellville,VA,Loudoun
4895,55790,Tower,MN,St. Louis
7113,78661,Prairie Lea,TX,Caldwell
97,1742,Concord,MA,Middlesex
5762,63828,Canalou,MO,New Madrid
7651,87110,Albuquerque,NM,Bernalillo
3806,44504,Youngstown,OH,Mahoning
546,7605,Leonia,NJ,Bergen
5546,62009,Benld,IL,Macoupin
2774,32617,Anthony,FL,Marion
7635,87001,Algodones,NM,Sandoval
7860,91906,Campo,CA,San Diego
2721,32092,Saint Augustine,FL,St. Johns
8003,93647,Orosi,CA,Tulare
7415,83332,Hagerman,ID,Gooding
973,13492,Whitesboro,NY,Oneida
7535,85028,Phoenix,AZ,Maricopa
1962,24578,Natural Bridge,VA,Rockbridge
3148,37076,Hermitage,TN,Davidson
2651,31081,Rupert,GA,Taylor
7566,85352,Tacna,AZ,Yuma
6289,70436,Fluker,LA,Tangipahoa
6987,77511,Alvin,TX,Brazoria
4729,54304,Green Bay,WI,Brown
6882,76541,Killeen,TX,Bell
8217,96068,Nubieber,CA,Lassen
7903,92365,Newberry Springs,CA,San Bernardino
3851,45120,Felicity,OH,Clermont
7920,92582,San Jacinto,CA,Riverside
3730,43821,Dresden,OH,Muskingum
2426,29063,Irmo,SC,Richland
6285,70355,Gheens,LA,Lafourche
3981,46240,Indianapolis,IN,Marion
3007,35186,Wilsonville,AL,Shelby
6030,67108,Mount Hope,KS,Sedgwick
7995,93625,Fowler,CA,Fresno
4942,56118,Bingham Lake,MN,Cottonwood
4534,51350,Melvin,IA,Osceola
5776,63955,Oxly,MO,Ripley
6717,75090,Sherman,TX,Grayson
1041,14219,Buffalo,NY,Erie
4772,54658,Stoddard,WI,Vernon
4499,50672,Steamboat Rock,IA,Hardin
6961,77363,Plantersville,TX,Grimes
7052,78234,Jbsa Ft Sam Houston,TX,Bexar
3439,40107,Boston,KY,Nelson
1499,18452,Peckville,PA,Lackawanna
8576,99835,Sitka,AK,Sitka
4849,55336,Glencoe,MN,McLeod
290,4042,Hollis Center,ME,York
4792,54839,Grand View,WI,Bayfield
4761,54619,Cashton,WI,Monroe
247,3431,Keene,NH,Cheshire
4960,56218,Boyd,MN,Lac qui Parle
6031,67117,North Newton,KS,Harvey
31,956,Bayamon,PR,BayamÃ³n
7579,85552,Thatcher,AZ,Graham
5791,64080,Pleasant Hill,MO,Cass
75,1376,Turners Falls,MA,Franklin
4284,49064,Lawrence,MI,Van Buren
5228,58776,Ross,ND,Mountrail
5082,57332,Emery,SD,Hanson
7849,91741,Glendora,CA,Los Angeles
6256,69301,Alliance,NE,Box Butte
5028,56666,Ponemah,MN,Beltrami
554,7640,Harrington Park,NJ,Bergen
7600,85757,Tucson,AZ,Pima
4335,49638,Harrietta,MI,Wexford
280,3902,Cape Neddick,ME,York
6996,77590,Texas City,TX,Galveston
4220,48503,Flint,MI,Genesee
4160,48064,Casco,MI,St. Clair
1712,21668,Sudlersville,MD,Queen Annes
60,1255,Sandisfield,MA,Berkshire
5182,58429,Dazey,ND,Barnes
5220,58722,Burlington,ND,Ward
7429,83444,Roberts,ID,Jefferson
5399,60645,Chicago,IL,Cook
4378,49917,Copper City,MI,Houghton
899,12953,Malone,NY,Franklin
2632,31011,Chauncey,GA,Dodge
4138,47965,New Market,IN,Montgomery
4524,51054,Sergeant Bluff,IA,Woodbury
4083,47384,Shirley,IN,Henry
38,1028,East Longmeadow,MA,Hampden
3533,41366,Rousseau,KY,Breathitt
4656,53202,Milwaukee,WI,Milwaukee
2766,32535,Century,FL,Escambia
3134,36912,Lisman,AL,Choctaw
359,4922,Burnham,ME,Waldo
6039,67342,Edna,KS,Labette
1574,19365,Parkesburg,PA,Chester
4765,54629,Fountain City,WI,Buffalo
5153,58203,Grand Forks,ND,Grand Forks
1747,22152,Springfield,VA,Fairfax
6194,68783,Verdigre,NE,Knox
4475,50560,Lu Verne,IA,Kossuth
3691,43463,Stony Ridge,OH,Wood
7659,87327,Zuni,NM,McKinley
655,8857,Old Bridge,NJ,Middlesex
6562,73103,Oklahoma City,OK,Oklahoma
2329,28360,Lumberton,NC,Robeson
3676,43337,Morral,OH,Marion
4880,55449,Minneapolis,MN,Anoka
6960,77362,Pinehurst,TX,Montgomery
1431,17841,Mc Clure,PA,Mifflin
8476,99006,Deer Park,WA,Spokane
3832,44856,North Robinson,OH,Crawford
7695,88044,La Mesa,NM,DoÃ±a Ana
6293,70452,Pearl River,LA,St. Tammany
8203,96002,Redding,CA,Shasta
52,1118,Springfield,MA,Hampden
6585,73491,Velma,OK,Stephens
541,7432,Midland Park,NJ,Bergen
4531,51244,Matlock,IA,Sioux
5905,65603,Arcola,MO,Dade
3322,38841,Ecru,MS,Pontotoc
3377,39427,Carson,MS,Jefferson Davis
6364,71323,Center Point,LA,Avoyelles
3813,44628,Glenmont,OH,Holmes
7212,79735,Fort Stockton,TX,Pecos
3554,41631,Grethel,KY,Floyd
3658,43160,Washington Court House,OH,Fayette
7196,79510,Clyde,TX,Callahan
5174,58368,Rugby,ND,Pierce
2880,33569,Riverview,FL,Hillsborough
3292,38569,Lancaster,TN,Smith
7343,81415,Crawford,CO,Delta
6307,70538,Franklin,LA,St. Mary
125,2093,Wrentham,MA,Norfolk
8443,98614,Chinook,WA,Pacific
5741,63543,Gorin,MO,Scotland
5383,60552,Somonauk,IL,LaSalle
7610,86020,Cameron,AZ,Coconino
6433,72027,Center Ridge,AR,Conway
39,1029,East Otis,MA,Berkshire
3119,36749,Jones,AL,Autauga
2079,25906,Piney View,WV,Raleigh
194,2838,Manville,RI,Providence
1265,16115,Darlington,PA,Beaver
6773,75639,De Berry,TX,Panola
5566,62201,East Saint Louis,IL,St. Clair
3588,42124,Beaumont,KY,Metcalfe
8322,97467,Reedsport,OR,Douglas
5396,60638,Chicago,IL,Cook
6481,72453,Peach Orchard,AR,Clay
1197,15486,Vanderbilt,PA,Fayette
8091,95134,San Jose,CA,Santa Clara
7107,78638,Kingsbury,TX,Guadalupe
1783,22718,Elkwood,VA,Culpeper
8053,94582,San Ramon,CA,Contra Costa
5784,64052,Independence,MO,Jackson
4618,52647,Olds,IA,Henry
1295,16420,Grand Valley,PA,Warren
3969,46164,Nineveh,IN,Johnson
2952,34449,Inglis,FL,Levy
6776,75650,Hallsville,TX,Harrison
5988,66711,Arcadia,KS,Crawford
1647,20736,Owings,MD,Calvert
6687,74644,Marland,OK,Noble
1056,14456,Geneva,NY,Ontario
5245,59044,Laurel,MT,Yellowstone
3138,37019,Belfast,TN,Marshall
6452,72128,Poyen,AR,Grant
8210,96044,Hornbrook,CA,Siskiyou
7149,79022,Dalhart,TX,Dallam
4912,55959,Minnesota City,MN,Winona
3950,46048,Ingalls,IN,Madison
6181,68727,Coleridge,NE,Cedar
2191,27215,Burlington,NC,Alamance
869,12729,Cuddebackville,NY,Orange
8459,98827,Loomis,WA,Okanogan
6578,73444,Hennepin,OK,Murray
4452,50439,Goodell,IA,Hancock
3528,41311,Beattyville,KY,Lee
1112,14838,Erin,NY,Chemung
3428,40046,Mount Eden,KY,Spencer
2964,34667,Hudson,FL,Pasco
4143,47991,West Lebanon,IN,Warren
6590,73529,Comanche,OK,Stephens
7668,87524,Costilla,NM,Taos
6726,75127,Fruitvale,TX,Van Zandt
5164,58257,Mayville,ND,Traill
3954,46062,Noblesville,IN,Hamilton
4484,50591,Thor,IA,Humboldt
6854,76265,Saint Jo,TX,Montague
2287,27972,Salvo,NC,Dare
3512,41144,Greenup,KY,Greenup
1051,14423,Caledonia,NY,Livingston
6534,72937,Hackett,AR,Sebastian
2252,27821,Edward,NC,Beaufort
7660,87410,Aztec,NM,San Juan
5195,58494,Wing,ND,Burleigh
7221,79838,Fabens,TX,El Paso
3820,44670,Robertsville,OH,Stark
6667,74455,Porum,OK,Muskogee
7058,78264,San Antonio,TX,Bexar
4941,56116,Beaver Creek,MN,Rock
5995,66754,Mapleton,KS,Bourbon
437,5832,East Burke,VT,Caledonia
3236,38052,Middleton,TN,Hardeman
1064,14486,Linwood,NY,Livingston
3093,36439,Excel,AL,Monroe
8482,99027,Otis Orchards,WA,Spokane
4388,49970,Watton,MI,Baraga
1406,17502,Bainbridge,PA,Lancaster
2949,34431,Dunnellon,FL,Marion
402,5474,North Hero,VT,Grand Isle
8447,98641,Oysterville,WA,Pacific
8225,96121,Milford,CA,Lassen
1745,22124,Oakton,VA,Fairfax
4270,48906,Lansing,MI,Ingham
7159,79086,Sunray,TX,Moore
7468,83848,Nordman,ID,Bonner
4728,54246,Washington Island,WI,Door
1378,17109,Harrisburg,PA,Dauphin
1785,22728,Midland,VA,Fauquier
4196,48320,Keego Harbor,MI,Oakland
8426,98535,Copalis Beach,WA,Grays Harbor
1841,23320,Chesapeake,VA,Chesapeake
7719,88301,Carrizozo,NM,Lincoln
6110,68016,Cedar Creek,NE,Cass
2872,33514,Center Hill,FL,Sumter
1556,19114,Philadelphia,PA,Philadelphia
3361,39323,Chunky,MS,Newton
117,1952,Salisbury,MA,Essex
6170,68635,Dwight,NE,Butler
215,3062,Nashua,NH,Hillsborough
8354,97840,Oxbow,OR,Baker
4966,56236,Dumont,MN,Traverse
7057,78258,San Antonio,TX,Bexar
5711,63334,Bowling Green,MO,Pike
4641,53070,Oostburg,WI,Sheboygan
5386,60559,Westmont,IL,DuPage
5133,57785,Sturgis,SD,Meade
3040,35660,Sheffield,AL,Colbert
5329,60025,Glenview,IL,Cook
2894,33716,Saint Petersburg,FL,Pinellas
8396,98261,Lopez Island,WA,San Juan
2201,27298,Liberty,NC,Randolph
4458,50472,Saint Ansgar,IA,Mitchell
6639,74046,Milfay,OK,Creek
5834,64659,Meadville,MO,Linn
3521,41250,Pilgrim,KY,Martin
4412,50116,Hamilton,IA,Marion
3160,37188,White House,TN,Robertson
4795,54856,Mason,WI,Bayfield
3804,44484,Warren,OH,Trumbull
7802,90278,Redondo Beach,CA,Los Angeles
8163,95623,El Dorado,CA,El Dorado
3164,37221,Nashville,TN,Davidson
7486,84060,Park City,UT,Summit
8075,95006,Boulder Creek,CA,Santa Cruz
5593,62366,Pleasant Hill,IL,Pike
2459,29466,Mount Pleasant,SC,Charleston
7526,84763,Rockville,UT,Washington
922,13143,Red Creek,NY,Wayne
2016,25115,Kanawha Falls,WV,Fayette
1153,15219,Pittsburgh,PA,Allegheny
4034,46989,Upland,IN,Grant
4542,51461,Schleswig,IA,Crawford
6018,67028,Coats,KS,Pratt
3031,35611,Athens,AL,Limestone
7755,89408,Fernley,NV,Lyon
3201,37737,Friendsville,TN,Blount
4827,55089,Welch,MN,Goodhue
212,3053,Londonderry,NH,Rockingham
3795,44437,Mc Donald,OH,Trumbull
3555,41632,Gunlock,KY,Magoffin
8262,96850,Honolulu,HI,Honolulu
3547,41605,Betsy Layne,KY,Floyd
3605,42332,Cleaton,KY,Muhlenberg
2396,28677,Statesville,NC,Iredell
818,12170,Stillwater,NY,Saratoga
3095,36474,Red Level,AL,Covington
7225,79851,Sierra Blanca,TX,Hudspeth
7296,80813,Cripple Creek,CO,Teller
4654,53188,Waukesha,WI,Waukesha
2628,30906,Augusta,GA,Richmond
7624,86432,Littlefield,AZ,Mohave
4775,54721,Arkansaw,WI,Pepin
4097,47523,Dale,IN,Spencer
1576,19380,West Chester,PA,Chester
4981,56338,Hillman,MN,Morrison
1198,15492,Wickhaven,PA,Fayette
600,8081,Sicklerville,NJ,Camden
3174,37338,Graysville,TN,Rhea
3401,39746,Hamilton,MS,Monroe
7034,78059,Natalia,TX,Medina
1497,18438,Lakeville,PA,Wayne
574,7803,Mine Hill,NJ,Morris
4319,49424,Holland,MI,Ottawa
2513,29904,Beaufort,SC,Beaufort
2512,29860,North Augusta,SC,Edgefield
3564,41763,Slemp,KY,Perry
6217,68927,Bertrand,NE,Phelps
5487,61448,Knoxville,IL,Knox
6866,76424,Breckenridge,TX,Stephens
50,1106,Longmeadow,MA,Hampden
4103,47574,Rome,IN,Perry
3655,43147,Pickerington,OH,Fairfield
1701,21532,Frostburg,MD,Allegany
122,2056,Norfolk,MA,Norfolk
6879,76504,Temple,TX,Bell
7367,82323,Dixon,WY,Carbon
243,3280,Washington,NH,Sullivan
1605,19955,Kenton,DE,Kent
4746,54491,White Lake,WI,Langlade
2406,28732,Fletcher,NC,Henderson
2184,27028,Mocksville,NC,Davie
1377,17086,Richfield,PA,Juniata
63,1267,Williamstown,MA,Berkshire
3961,46117,Charlottesville,IN,Hancock
6774,75642,Elysian Fields,TX,Harrison
6075,67643,Jennings,KS,Decatur
6141,68344,Douglas,NE,Otoe
4277,49026,Bloomingdale,MI,Van Buren
3097,36507,Bay Minette,AL,Baldwin
5338,60096,Winthrop Harbor,IL,Lake
2250,27805,Aulander,NC,Hertford
7227,79902,El Paso,TX,El Paso
1305,16509,Erie,PA,Erie
6783,75692,Waskom,TX,Harrison
4164,48074,Smiths Creek,MI,St. Clair
5320,59932,Somers,MT,Flathead
1882,23891,Waverly,VA,Sussex
329,4556,Edgecomb,ME,Lincoln
2702,31790,Sycamore,GA,Turner
4632,53007,Butler,WI,Waukesha
1186,15438,Fayette City,PA,Fayette
2701,31789,Sumner,GA,Worth
1203,15550,Manns Choice,PA,Bedford
2867,33484,Delray Beach,FL,Palm Beach
428,5758,Mount Holly,VT,Rutland
7868,92036,Julian,CA,San Diego
1083,14624,Rochester,NY,Monroe
1953,24483,Vesuvius,VA,Rockbridge
3317,38768,Rome,MS,Sunflower
6964,77388,Spring,TX,Harris
6719,75102,Barry,TX,Navarro
1204,15551,Markleton,PA,Somerset
470,6339,Ledyard,CT,New London
6520,72758,Rogers,AR,Benton
7814,90740,Seal Beach,CA,Orange
5096,57429,Brentford,SD,Spink
3697,43533,Lyons,OH,Fulton
8280,97124,Hillsboro,OR,Washington
7921,92585,Menifee,CA,Riverside
159,2466,Auburndale,MA,Middlesex
2585,30470,Tarrytown,GA,Montgomery
3147,37075,Hendersonville,TN,Sumner
4148,48005,Armada,MI,Macomb
3621,42533,Ferguson,KY,Pulaski
6443,72087,Lonsdale,AR,Saline
3431,40055,Pendleton,KY,Henry
6538,73004,Amber,OK,Grady
5712,63343,Elsberry,MO,Lincoln
6843,76208,Denton,TX,Denton
656,8858,Oldwick,NJ,Hunterdon
2536,30110,Bremen,GA,Haralson
2680,31627,Cecil,GA,Cook
2602,30572,Suches,GA,Union
3125,36792,Randolph,AL,Bibb
2754,32440,Graceville,FL,Jackson
190,2813,Charlestown,RI,Washington
3384,39466,Picayune,MS,Pearl River
5862,65037,Gravois Mills,MO,Morgan
896,12934,Ellenburg Center,NY,Clinton
2667,31527,Jekyll Island,GA,Glynn
8364,98012,Bothell,WA,Snohomish
8237,96713,Hana,HI,Maui
1400,17401,York,PA,York
2403,28721,Clyde,NC,Haywood
6873,76466,Olden,TX,Eastland
2637,31029,Forsyth,GA,Monroe
5409,60926,Claytonville,IL,Iroquois
2734,32216,Jacksonville,FL,Duval
815,12158,Selkirk,NY,Albany
2504,29745,York,SC,York
4745,54490,Westboro,WI,Taylor
7478,84033,Henefer,UT,Summit
1827,23123,New Canton,VA,Buckingham
4779,54732,Cornell,WI,Chippewa
5985,66607,Topeka,KS,Shawnee
6409,71838,Fulton,AR,Hempstead
1052,14425,Farmington,NY,Ontario
6454,72132,Redfield,AR,Jefferson
8575,99786,Ambler,AK,Northwest Arctic
747,11501,Mineola,NY,Nassau
2392,28669,Roaring River,NC,Wilkes
447,6019,Canton,CT,Hartford
6455,72134,Roe,AR,Monroe
512,7029,Harrison,NJ,Hudson
7170,79243,Mcadoo,TX,Dickens
5438,61108,Rockford,IL,Winnebago
3270,38382,Trenton,TN,Gibson
371,4979,Solon,ME,Somerset
3663,43213,Columbus,OH,Franklin
5530,61847,Gifford,IL,Champaign
6947,77092,Houston,TX,Harris
993,13736,Berkshire,NY,Tioga
4028,46932,Galveston,IN,Cass
872,12767,Obernburg,NY,Sullivan
4622,52732,Clinton,IA,Clinton
4352,49764,Oden,MI,Emmet
7186,79364,Slaton,TX,Lubbock
7400,83217,Bancroft,ID,Caribou
5490,61475,Sciota,IL,McDonough
3766,44118,Cleveland,OH,Cuyahoga
2866,33478,Jupiter,FL,Palm Beach
6274,70087,Saint Rose,LA,St. Charles
2613,30663,Rutledge,GA,Morgan
7314,81045,Haswell,CO,Kiowa
4333,49628,Elberta,MI,Benzie
4569,52175,West Union,IA,Fayette
6281,70339,Pierre Part,LA,Assumption
5184,58441,Fullerton,ND,Dickey
1515,18643,Pittston,PA,Luzerne
2890,33635,Tampa,FL,Hillsborough
4789,54801,Spooner,WI,Washburn
7341,81324,Dove Creek,CO,Dolores
6555,73069,Norman,OK,Cleveland
6335,70791,Zachary,LA,East Baton Rouge
6734,75215,Dallas,TX,Dallas
7146,79014,Canadian,TX,Hemphill
2904,33848,Intercession City,FL,Osceola
2300,28080,Iron Station,NC,Lincoln
6583,73481,Ratliff City,OK,Carter
2468,29546,Gresham,SC,Marion
1125,14897,Whitesville,NY,Allegany
8152,95555,Orick,CA,Humboldt
4856,55350,Hutchinson,MN,McLeod
1027,14101,Machias,NY,Cattaraugus
8122,95364,Pinecrest,CA,Tuolumne
4748,54515,Catawba,WI,Price
1207,15601,Greensburg,PA,Westmoreland
4621,52721,Bennett,IA,Cedar
7350,81507,Grand Junction,CO,Mesa
782,11798,Wyandanch,NY,Suffolk
1106,14814,Big Flats,NY,Chemung
4620,52658,Wever,IA,Lee
4427,50168,Mingo,IA,Jasper
6209,68854,Marquette,NE,Hamilton
7720,88312,Alto,NM,Lincoln
1533,18902,Doylestown,PA,Bucks
831,12420,Cragsmoor,NY,Ulster
7523,84743,Kingston,UT,Piute
7134,78871,Langtry,TX,Val Verde
178,2672,West Hyannisport,MA,Barnstable
240,3266,Rumney,NH,Grafton
1489,18415,Damascus,PA,Wayne
7767,89448,Zephyr Cove,NV,Douglas
1349,16911,Arnot,PA,Tioga
8063,94709,Berkeley,CA,Alameda
3941,45856,Leipsic,OH,Putnam
3789,44310,Akron,OH,Summit
4456,50467,Rock Falls,IA,Cerro Gordo
302,4219,Bryant Pond,ME,Oxford
6808,75944,Etoile,TX,Nacogdoches
2975,34771,Saint Cloud,FL,Osceola
6046,67438,Durham,KS,Marion
7534,85027,Phoenix,AZ,Maricopa
8068,94931,Cotati,CA,Sonoma
5106,57523,Burke,SD,Gregory
3313,38737,Drew,MS,Sunflower
5223,58737,Flaxton,ND,Burke
7558,85310,Glendale,AZ,Maricopa
7590,85704,Tucson,AZ,Pima
8055,94586,Sunol,CA,Alameda
2344,28438,Evergreen,NC,Columbus
7627,86437,Valentine,AZ,Mohave
3685,43434,Harbor View,OH,Lucas
7870,92069,San Marcos,CA,San Diego
8305,97401,Eugene,OR,Lane
2371,28607,Boone,NC,Watauga
1169,15334,Garards Fort,PA,Greene
81,1467,Still River,MA,Worcester
153,2375,South Easton,MA,Bristol
5249,59069,Reed Point,MT,Stillwater
1527,18832,Monroeton,PA,Bradford
7573,85390,Wickenburg,AZ,Maricopa
7576,85544,Pine,AZ,Gila
6336,71004,Belcher,LA,Caddo
5545,61957,Windsor,IL,Shelby
2847,33412,West Palm Beach,FL,Palm Beach
5748,63636,Des Arc,MO,Iron
2909,33873,Wauchula,FL,Hardee
7904,92372,Pinon Hills,CA,San Bernardino
326,4496,Winterport,ME,Waldo
637,8730,Brielle,NJ,Monmouth
7042,78155,Seguin,TX,Guadalupe
6292,70451,Natalbany,LA,Tangipahoa
1966,24604,Bishop,VA,Tazewell
739,11377,Woodside,NY,Queens
4285,49065,Lawton,MI,Van Buren
6193,68779,Stanton,NE,Stanton
853,12507,Barrytown,NY,Dutchess
5585,62295,Valmeyer,IL,Monroe
3214,37869,Sneedville,TN,Hancock
3364,39330,Enterprise,MS,Clarke
3917,45684,Stout,OH,Scioto
4650,53142,Kenosha,WI,Kenosha
2092,26060,Valley Grove,WV,Ohio
5032,56684,Trail,MN,Polk
8320,97465,Port Orford,OR,Curry
682,10271,New York,NY,New York
5523,61811,Alvin,IL,Vermilion
5531,61850,Indianola,IL,Vermilion
1020,14042,Delevan,NY,Cattaraugus
3614,42411,Fredonia,KY,Caldwell
2485,29662,Mauldin,SC,Greenville
4944,56128,Edgerton,MN,Pipestone
825,12190,Wells,NY,Hamilton
2652,31090,Toomsboro,GA,Wilkinson
5233,58788,Towner,ND,McHenry
5097,57434,Conde,SD,Clark
683,10301,Staten Island,NY,Richmond
841,12451,Leeds,NY,Greene
6629,74003,Bartlesville,OK,Washington
4330,49614,Bear Lake,MI,Manistee
2232,27573,Roxboro,NC,Person
6917,76932,Big Lake,TX,Reagan
970,13476,Vernon,NY,Oneida
6363,71302,Alexandria,LA,Rapides
8041,94526,Danville,CA,Contra Costa
1565,19145,Philadelphia,PA,Philadelphia
1184,15431,Dunbar,PA,Fayette
7594,85736,Tucson,AZ,Pima
6218,68928,Bladen,NE,Webster
7239,80025,Eldorado Springs,CO,Boulder
6034,67137,Severy,KS,Greenwood
5332,60053,Morton Grove,IL,Cook
5828,64631,Bucklin,MO,Linn
7433,83464,Leadore,ID,Lemhi
624,8406,Ventnor City,NJ,Atlantic
4826,55077,Inver Grove Heights,MN,Dakota
5852,64752,Hume,MO,Bates
316,4427,Corinth,ME,Penobscot
3493,40988,Stoney Fork,KY,Bell
8380,98122,Seattle,WA,King
8088,95076,Watsonville,CA,Santa Cruz
2967,34679,Aripeka,FL,Pasco
1394,17307,Biglerville,PA,Adams
1954,24484,Warm Springs,VA,Bath
3857,45158,Newtonsville,OH,Clermont
2202,27301,Mc Leansville,NC,Guilford
4600,52535,Birmingham,IA,Van Buren
1320,16667,Osterburg,PA,Bedford
6836,76123,Fort Worth,TX,Tarrant
6927,77007,Houston,TX,Harris
6845,76227,Aubrey,TX,Denton
7730,88435,Santa Rosa,NM,Guadalupe
1958,24557,Gretna,VA,Pittsylvania
1946,24378,Troutdale,VA,Grayson
3721,43764,New Lexington,OH,Perry
2481,29627,Belton,SC,Anderson
7937,92833,Fullerton,CA,Orange
5953,66085,Stilwell,KS,Johnson
620,8344,Newfield,NJ,Salem
2498,29710,Clover,SC,York
8126,95372,Soulsbyville,CA,Tuolumne
1478,18252,Tamaqua,PA,Schuylkill
3323,38843,Fulton,MS,Itawamba
6887,76565,Pottsville,TX,Hamilton
553,7632,Englewood Cliffs,NJ,Bergen
4341,49667,Merritt,MI,Missaukee
5463,61348,Oglesby,IL,LaSalle
5703,63127,Saint Louis,MO,St. Louis
5645,62831,Du Bois,IL,Washington
6275,70090,Vacherie,LA,St. James
6125,68117,Omaha,NE,Douglas
5457,61327,Hennepin,IL,Putnam
4161,48066,Roseville,MI,Macomb
2305,28109,Misenheimer,NC,Stanly
1890,23947,Keysville,VA,Prince Edward
8411,98354,Milton,WA,Pierce
5202,58552,Linton,ND,Emmons
278,3871,Rye Beach,NH,Rockingham
4415,50123,Humeston,IA,Wayne
2496,29707,Fort Mill,SC,Lancaster
2711,31905,Fort Benning,GA,Chattahoochee
7334,81233,Howard,CO,Fremont
2929,34105,Naples,FL,Collier
6210,68858,Miller,NE,Buffalo
5876,65236,Brunswick,MO,Chariton
2404,28725,Dillsboro,NC,Jackson
8419,98418,Tacoma,WA,Pierce
7514,84652,Redmond,UT,Sevier
3005,35175,Union Grove,AL,Marshall
5601,62427,Flat Rock,IL,Crawford
2362,28560,New Bern,NC,Craven
1113,14847,Interlaken,NY,Seneca
5888,65335,Ionia,MO,Benton
3629,42718,Campbellsville,KY,Taylor
1767,22548,Sharps,VA,Richmond
160,2468,Waban,MA,Middlesex
4583,52308,Millersburg,IA,Iowa
827,12197,Worcester,NY,Otsego
4471,50541,Gilmore City,IA,Humboldt
1578,19405,Bridgeport,PA,Montgomery
213,3054,Merrimack,NH,Hillsborough
6853,76262,Roanoke,TX,Denton
8431,98560,Matlock,WA,Mason
6482,72455,Pocahontas,AR,Randolph
1215,15670,New Alexandria,PA,Westmoreland
3630,42726,Clarkson,KY,Grayson
7949,93067,Summerland,CA,Santa Barbara
7032,78052,Lytle,TX,Atascosa
5359,60406,Blue Island,IL,Cook
3155,37179,Thompsons Station,TN,Williamson
7408,83262,Pingree,ID,Bingham
8036,94402,San Mateo,CA,San Mateo
354,4847,Hope,ME,Knox
7178,79326,Fieldton,TX,Lamb
6231,68982,Wilcox,NE,Kearney
1127,15004,Atlasburg,PA,Washington
5256,59213,Brockton,MT,Roosevelt
670,10034,New York,NY,New York
6469,72339,Gilmore,AR,Crittenden
2015,25112,Institute,WV,Kanawha
3927,45772,Reedsville,OH,Meigs
8161,95615,Courtland,CA,Sacramento
6442,72081,Judsonia,AR,White
6497,72560,Mountain View,AR,Stone
6202,68821,Brewster,NE,Blaine
1521,18709,Luzerne,PA,Luzerne
5709,63147,Saint Louis,MO,St. Louis
1140,15075,Rural Ridge,PA,Allegheny
4064,47283,Westport,IN,Decatur
3638,43016,Dublin,OH,Franklin
7908,92395,Victorville,CA,San Bernardino
8150,95542,Garberville,CA,Humboldt
4774,54669,West Salem,WI,La Crosse
6847,76230,Bowie,TX,Montague
5569,62215,Albers,IL,Clinton
7208,79607,Dyess Afb,TX,Taylor
6096,67842,Ford,KS,Ford
5524,61832,Danville,IL,Vermilion
7833,91351,Canyon Country,CA,Los Angeles
6278,70116,New Orleans,LA,Orleans
8288,97211,Portland,OR,Multnomah
890,12884,Victory Mills,NY,Saratoga
1987,24873,Paynesville,WV,McDowell
3303,38631,Friars Point,MS,Coahoma
1601,19943,Felton,DE,Kent
4024,46845,Fort Wayne,IN,Allen
7222,79839,Fort Hancock,TX,Hudspeth
7513,84649,Oak City,UT,Millard
8421,98465,Tacoma,WA,Pierce
7981,93449,Pismo Beach,CA,San Luis Obispo
3529,41314,Booneville,KY,Owsley
3711,43614,Toledo,OH,Lucas
2043,25413,Bunker Hill,WV,Berkeley
6462,72202,Little Rock,AR,Pulaski
2457,29445,Goose Creek,SC,Berkeley
4210,48420,Clio,MI,Genesee
3948,46039,Forest,IN,Clinton
5920,65724,Pittsburg,MO,Hickory
4395,50032,Berwick,IA,Polk
2160,26681,Nettie,WV,Nicholas
5334,60074,Palatine,IL,Cook
3362,39325,Collinsville,MS,Lauderdale
4193,48242,Detroit,MI,Wayne
2614,30668,Tignall,GA,Wilkes
3078,36092,Wetumpka,AL,Elmore
1430,17837,Lewisburg,PA,Union
347,4694,Baileyville,ME,Washington
5301,59751,Silver Star,MT,Madison
8192,95944,Goodyears Bar,CA,Sierra
5519,61751,Lawndale,IL,Logan
393,5341,East Dover,VT,Windham
3536,41464,Royalton,KY,Magoffin
1854,23433,Suffolk,VA,Suffolk
6741,75402,Greenville,TX,Hunt
3149,37083,Lafayette,TN,Macon
3177,37363,Ooltewah,TN,Hamilton
7053,78235,San Antonio,TX,Bexar
1816,23063,Goochland,VA,Goochland
672,10036,New York,NY,New York
3932,45812,Alger,OH,Hardin
5406,60912,Beaverville,IL,Iroquois
4908,55952,Lewiston,MN,Winona
2874,33527,Dover,FL,Hillsborough
3451,40212,Louisville,KY,Jefferson
289,4040,Harrison,ME,Cumberland
8006,93662,Selma,CA,Fresno
8170,95664,Pilot Hill,CA,El Dorado
5930,65787,Roach,MO,Camden
1904,24082,Critz,VA,Patrick
1101,14778,Saint Bonaventure,NY,Cattaraugus
4195,48309,Rochester,MI,Oakland
6671,74501,Mcalester,OK,Pittsburg
7896,92325,Crestline,CA,San Bernardino
2650,31079,Rochelle,GA,Wilcox
669,10033,New York,NY,New York
5914,65672,Hollister,MO,Taney
4081,47380,Ridgeville,IN,Randolph
2646,31067,Oconee,GA,Washington
5757,63785,Whitewater,MO,Cape Girardeau
4106,47596,Westphalia,IN,Knox
2037,25304,Charleston,WV,Kanawha
7409,83278,Stanley,ID,Custer
