customer_id,age,tenure,monthly_charge,payment_type,multiple
D62748,19,56.3686,267.6647,Electronic Check,t
A357267,80,65.4294,172.5034,Electronic Check,t
L97798,26,61.78014,147.4564,Bank Transfer Automatic,t
I98721,42,56.23842,184.9634,Credit Card Automatic,t
S237899,18,69.87041,220.1149,Electronic Check,t
P212521,64,62.43987,194.9744,Electronic Check,t
T697778,60,51.20818,172.4705,Credit Card Automatic,t
A169002,50,69.07545,172.4705,Mailed Check,t
E101429,72,61.32409,159.9642,Bank Transfer Automatic,t
O431640,69,64.09564,287.6427,Mailed Check,t
T482163,60,64.15566,265.1283,Credit Card Automatic,t
Q441224,57,64.38126,149.9741,Bank Transfer Automatic,t
W571989,48,64.08432,169.9447,Electronic Check,t
K189437,20,70.49957,159.9794,Mailed Check,t
V164385,52,48.1707,152.4952,Electronic Check,t
J671867,80,54.14957,172.4871,Bank Transfer Automatic,t
M606037,41,70.42389,192.4705,Mailed Check,t
E715967,59,51.31462,257.6375,Credit Card Automatic,t
Z264704,66,63.24314,137.4684,Credit Card Automatic,t
C793481,85,52.76082,230.1344,Credit Card Automatic,t
R359792,89,70.33634,185.0077,Bank Transfer Automatic,t
B18063,84,66.89101,162.497,Credit Card Automatic,t
C305571,74,69.46803,127.5112,Electronic Check,t
A695130,20,55.2092,182.4676,Mailed Check,t
R462414,81,50.85526,147.4783,Credit Card Automatic,t
S242586,83,64.17623,192.4705,Electronic Check,t
Z184886,73,42.36505,172.4705,Credit Card Automatic,t
Q734676,63,49.50734,217.4702,Electronic Check,t
U328101,33,47.96609,184.9634,Bank Transfer Automatic,t
S524938,50,52.88029,192.4404,Electronic Check,t
S150511,22,53.61316,147.5031,Mailed Check,t
E473040,20,68.05033,159.9794,Credit Card Automatic,t
N724112,75,64.37387,182.4653,Credit Card Automatic,t
F843369,73,67.18331,125.0073,Bank Transfer Automatic,t
X88676,77,68.00474,172.4705,Credit Card Automatic,t
E572839,84,69.91306,172.4885,Credit Card Automatic,t
L690894,42,64.1621,252.6378,Bank Transfer Automatic,t
E184998,63,58.83809,242.6326,Electronic Check,t
U592707,40,61.35427,262.6106,Bank Transfer Automatic,t
I984061,65,63.47674,137.4836,Credit Card Automatic,t
K155403,32,66.45525,174.9581,Electronic Check,t
W353625,68,56.12834,147.4783,Electronic Check,t
P222819,19,63.656,197.4945,Electronic Check,t
R893008,85,54.09422,160.0013,Credit Card Automatic,t
K421794,64,52.61686,194.9882,Bank Transfer Automatic,t
J131977,49,68.76541,242.6326,Mailed Check,t
A696580,43,70.99222,159.9476,Bank Transfer Automatic,t
X136619,63,46.28759,194.9663,Credit Card Automatic,t
C991909,21,50.69979,172.4567,Mailed Check,t
S582524,56,59.67215,162.4538,Bank Transfer Automatic,t
O864643,82,58.67524,194.9525,Electronic Check,t
R726035,22,69.17356,157.4698,Electronic Check,t
L386634,58,59.29981,240.1149,Credit Card Automatic,t
F769164,69,58.04171,149.9447,Electronic Check,t
Y401519,44,60.46007,182.4833,Credit Card Automatic,t
O142235,22,53.96248,137.4684,Mailed Check,t
P976608,88,69.15198,187.4811,Electronic Check,t
T230963,47,66.46762,222.6326,Mailed Check,t
V922935,29,58.54344,242.6435,Mailed Check,t
X336307,26,54.83336,252.624,Credit Card Automatic,t
C92877,31,67.20907,255.1336,Bank Transfer Automatic,t
P609333,22,66.85703,204.9797,Electronic Check,t
H634606,40,61.73977,179.9794,Bank Transfer Automatic,t
U422627,56,69.53069,204.9797,Credit Card Automatic,t
T783228,52,69.05548,172.4848,Electronic Check,t
A25662,60,59.01526,182.49,Mailed Check,t
P310809,18,71.55342,184.9963,Mailed Check,t
V92166,31,56.51532,182.4676,Mailed Check,t
H42526,59,69.31083,214.9663,Electronic Check,t
Q768350,71,54.0433,265.1283,Electronic Check,t
A642624,61,69.28716,182.497,Electronic Check,t
D402096,45,64.91343,160.0122,Mailed Check,t
Q985270,82,67.49846,252.624,Mailed Check,t
G670980,77,65.28157,150.0208,Bank Transfer Automatic,t
R211232,85,61.73934,152.509,Credit Card Automatic,t
Y411344,84,59.59391,172.4848,Mailed Check,t
R15145,78,50.09799,219.9902,Mailed Check,t
K424811,89,67.60865,252.6378,Electronic Check,t
F595747,85,57.37611,149.9447,Mailed Check,t
H683825,23,71.30457,162.4676,Mailed Check,t
J961713,64,53.91548,192.4705,Electronic Check,t
Y723052,62,46.23768,182.4676,Electronic Check,t
Y319947,20,68.94384,255.1555,Bank Transfer Automatic,t
U300358,43,67.75237,179.9656,Credit Card Automatic,t
Q756941,75,55.81582,167.4564,Electronic Check,t
H179945,80,56.90852,149.989,Electronic Check,t
B982853,19,57.63594,174.9581,Credit Card Automatic,t
Z219421,69,70.54256,169.9447,Bank Transfer Automatic,t
X997255,85,68.06938,194.9992,Credit Card Automatic,t
G364202,53,57.6618,222.6326,Electronic Check,t
I951271,25,67.33169,152.4624,Credit Card Automatic,t
E182638,24,60.83121,149.9447,Electronic Check,t
K732032,81,43.3907,187.4673,Bank Transfer Automatic,t
T276313,29,43.1183,182.4433,Credit Card Automatic,t
B786773,22,68.84751,255.1417,Mailed Check,t
Z280589,42,68.95234,172.4705,Mailed Check,t
A710226,86,61.62973,167.4564,Credit Card Automatic,t
M407052,80,59.51347,214.9663,Mailed Check,t
Z766188,23,51.57289,172.4705,Mailed Check,t
Q922652,27,65.66869,169.9928,Credit Card Automatic,t
U308656,85,48.80775,147.4893,Mailed Check,t
B341496,39,50.65704,217.4702,Mailed Check,t
F681575,53,49.66569,172.4871,Bank Transfer Automatic,t
M245526,78,58.73506,242.6326,Mailed Check,t
J607278,35,47.77439,159.9476,Bank Transfer Automatic,t
P99969,19,68.53091,112.4844,Mailed Check,t
L204813,19,45.03776,172.4733,Credit Card Automatic,t
L901863,82,69.54744,159.9942,Mailed Check,t
E72263,67,49.78137,169.9741,Electronic Check,t
A443954,32,71.0031,242.6573,Bank Transfer Automatic,t
M505731,67,60.11333,235.1417,Bank Transfer Automatic,t
R565040,58,61.96895,204.9496,Bank Transfer Automatic,t
Z867528,79,50.66574,194.9744,Bank Transfer Automatic,t
P178640,37,67.78257,194.9992,Bank Transfer Automatic,t
T839003,62,44.64514,277.6375,Bank Transfer Automatic,t
Z256378,32,67.24986,144.9607,Electronic Check,t
D296869,53,52.71096,159.9476,Bank Transfer Automatic,t
F836680,58,54.3819,147.4783,Electronic Check,t
N864363,40,48.21972,152.4624,Credit Card Automatic,t
L312068,75,52.42146,182.4676,Bank Transfer Automatic,t
L568891,37,58.7019,149.9447,Mailed Check,t
R867905,71,66.59235,204.9797,Mailed Check,t
K583451,25,53.71087,184.9634,Bank Transfer Automatic,t
J458411,28,67.05213,222.6326,Mailed Check,t
I809998,22,66.87947,149.9928,Mailed Check,t
T100507,30,59.02827,207.6386,Credit Card Automatic,t
I442489,70,68.57741,182.4433,Electronic Check,t
Z105647,79,59.52291,147.4564,Credit Card Automatic,t
V551292,64,61.18595,169.9671,Mailed Check,t
P365570,76,51.28687,255.1555,Mailed Check,t
P358529,52,54.07152,174.9744,Electronic Check,t
Z647424,58,61.04844,152.4624,Electronic Check,t
C607550,85,65.02121,172.4404,Credit Card Automatic,t
W763622,40,54.10768,149.9776,Electronic Check,t
U236179,68,69.01301,217.484,Credit Card Automatic,t
V908559,81,53.45259,172.4705,Mailed Check,t
M404814,65,62.82387,192.4567,Electronic Check,t
Z89704,19,63.2816,172.4624,Electronic Check,t
Z92958,57,53.92384,270.1604,Electronic Check,t
T83491,53,58.33561,159.9656,Electronic Check,t
E964588,89,63.38899,152.4624,Electronic Check,t
E41379,28,71.41865,147.4564,Credit Card Automatic,t
B641384,81,60.70517,165.0182,Electronic Check,t
N231414,73,70.69408,242.6435,Electronic Check,t
I489435,89,62.27986,172.5034,Bank Transfer Automatic,t
K25529,84,66.66268,227.4754,Bank Transfer Automatic,t
F977509,80,71.45086,134.9801,Bank Transfer Automatic,t
Q605434,45,57.56766,125.0073,Electronic Check,t
G953447,27,67.89759,175.0062,Mailed Check,t
S295367,20,56.716,159.9656,Electronic Check,t
N502032,26,57.33843,184.9715,Electronic Check,t
Z975588,89,43.41671,137.4836,Electronic Check,t
D120097,29,46.40554,252.624,Bank Transfer Automatic,t
X228474,27,67.64041,159.9794,Electronic Check,t
P994086,82,59.21526,207.4754,Credit Card Automatic,t
N76486,40,61.72165,204.9634,Bank Transfer Automatic,t
P768995,42,69.2962,232.624,Bank Transfer Automatic,t
U180646,23,57.77873,164.9715,Mailed Check,t
O928783,65,66.09752,144.9607,Electronic Check,t
S904300,63,64.61766,227.4754,Bank Transfer Automatic,t
K256847,81,65.52605,152.5104,Mailed Check,t
W155754,80,66.9628,192.4567,Credit Card Automatic,t
X797153,75,60.91354,220.1149,Mailed Check,t
K936432,22,50.05258,275.1336,Bank Transfer Automatic,t
G444516,41,68.65945,172.4404,Electronic Check,t
B708960,68,62.59338,177.4945,Electronic Check,t
K207956,63,69.53443,179.9794,Mailed Check,t
Y873220,40,49.96921,169.9447,Credit Card Automatic,t
X603267,83,61.33997,194.9768,Electronic Check,t
C749771,59,65.78,232.652,Bank Transfer Automatic,t
M986659,24,65.83332,162.4538,Electronic Check,t
K60043,38,42.31228,192.4404,Mailed Check,t
C468489,68,38.28807,169.9671,Credit Card Automatic,t
F531124,37,49.90782,159.9942,Credit Card Automatic,t
W70203,78,55.26536,275.1198,Mailed Check,t
I392175,77,53.04753,265.1283,Mailed Check,t
I759582,54,50.90725,207.4673,Electronic Check,t
M905762,75,65.26303,252.624,Bank Transfer Automatic,t
R240894,70,57.81554,137.4836,Mailed Check,t
X985013,34,51.55857,139.9875,Mailed Check,t
J627058,27,66.10268,184.9634,Mailed Check,t
R610483,46,54.13164,182.4433,Mailed Check,t
B681069,85,43.77028,275.1336,Electronic Check,t
I503010,34,62.5003,124.9607,Credit Card Automatic,t
K601905,52,38.54459,192.4404,Mailed Check,t
F585888,79,53.46837,184.9496,Electronic Check,t
H465886,25,67.2235,192.4705,Electronic Check,t
C505943,75,55.90679,252.6378,Bank Transfer Automatic,t
B528021,32,68.37005,162.4676,Mailed Check,t
I554872,62,62.90729,210.1563,Electronic Check,t
P128852,39,63.42204,160.0122,Mailed Check,t
Z763537,87,65.52904,150.007,Electronic Check,t
O84683,34,48.03427,159.9942,Mailed Check,t
H626146,40,61.38844,265.1283,Bank Transfer Automatic,t
L599775,81,71.44192,149.9913,Bank Transfer Automatic,t
D995911,85,57.37827,137.4836,Mailed Check,t
S895247,69,63.96491,174.9768,Credit Card Automatic,t
D578489,64,55.0447,169.9447,Bank Transfer Automatic,t
H916308,28,67.19559,127.525,Electronic Check,t
B113838,80,52.03938,232.624,Electronic Check,t
O212620,87,65.64814,144.9607,Electronic Check,t
E323139,54,68.85746,137.4698,Electronic Check,t
C677416,70,57.81671,160.0013,Credit Card Automatic,t
W933344,49,65.41235,197.5169,Electronic Check,t
X425987,46,59.6877,125.0073,Credit Card Automatic,t
Q359482,80,45.18454,184.9963,Electronic Check,t
I87541,71,44.81075,162.4653,Electronic Check,t
T161115,78,66.91612,194.9992,Mailed Check,t
C279290,47,47.4558,159.9642,Electronic Check,t
Q221326,47,43.2487,242.6326,Mailed Check,t
R536449,73,43.29451,179.9476,Electronic Check,t
I239753,78,53.66219,227.4754,Electronic Check,t
Y89363,37,68.03309,222.6792,Electronic Check,t
U472120,58,64.48138,232.624,Bank Transfer Automatic,t
T729357,39,52.98075,204.9634,Credit Card Automatic,t
A132981,87,62.20987,162.4676,Credit Card Automatic,t
E137862,64,59.2505,162.4653,Electronic Check,t
G650313,76,66.00861,220.1615,Electronic Check,t
X860092,53,63.28283,192.4404,Credit Card Automatic,t
E54750,67,40.35976,160.0013,Electronic Check,t
W683622,71,70.49798,140.0342,Mailed Check,t
S411424,83,61.02521,187.4974,Bank Transfer Automatic,t
E874108,78,58.2745,270.1604,Credit Card Automatic,t
S146198,77,41.58309,194.9882,Electronic Check,t
I445597,45,59.60867,182.4676,Bank Transfer Automatic,t
N136593,72,60.40651,162.5299,Mailed Check,t
V571379,19,66.00869,124.9607,Electronic Check,t
L435243,45,70.02121,165.0182,Bank Transfer Automatic,t
L315508,35,53.27752,182.4433,Mailed Check,t
W925936,79,65.90305,262.6106,Electronic Check,t
P96900,38,66.0517,242.6435,Mailed Check,t
T75528,24,57.31571,160.0013,Electronic Check,t
Z949431,26,58.97505,194.9663,Electronic Check,t
N452057,87,56.20378,112.4844,Bank Transfer Automatic,t
I969152,23,54.2897,162.5119,Credit Card Automatic,t
U207706,48,56.9978,140.0013,Bank Transfer Automatic,t
R132582,86,56.79909,149.9913,Bank Transfer Automatic,t
T814173,45,59.85396,182.4833,Mailed Check,t
C852951,56,61.0911,147.4564,Mailed Check,t
S189197,78,67.93291,252.6378,Electronic Check,t
M244914,21,48.98002,147.4713,Electronic Check,t
Q482787,24,64.19627,149.9447,Credit Card Automatic,t
S472625,36,41.94323,140.0013,Mailed Check,t
V310965,22,66.22209,127.4783,Electronic Check,t
D970501,53,54.65604,172.4624,Credit Card Automatic,t
U997168,35,66.15315,159.9942,Bank Transfer Automatic,t
V423542,89,68.76753,115.0021,Credit Card Automatic,t
H399454,22,65.32463,187.4673,Electronic Check,t
U135613,19,45.59475,159.9476,Credit Card Automatic,t
H575679,41,58.42233,227.4754,Electronic Check,t
C667596,41,71.55357,192.4404,Mailed Check,t
Z129369,44,71.04194,252.624,Credit Card Automatic,t
O753379,88,66.77188,162.497,Bank Transfer Automatic,t
U429147,84,57.50673,125.0073,Bank Transfer Automatic,t
L306709,70,70.41492,139.9861,Credit Card Automatic,t
R850000,72,54.71778,172.4404,Bank Transfer Automatic,t
G795070,56,47.55305,169.9447,Electronic Check,t
E890386,85,67.72122,275.1198,Electronic Check,t
F869236,46,61.94735,277.6513,Electronic Check,t
Y753053,80,68.29684,179.9794,Credit Card Automatic,t
O122056,68,37.5005,149.9928,Bank Transfer Automatic,t
A525629,86,60.34404,169.9447,Mailed Check,t
Z659653,32,42.67725,214.9525,Electronic Check,t
M258307,67,63.15946,149.9776,Electronic Check,t
L27213,23,65.60287,149.9928,Electronic Check,t
W193877,46,71.4064,202.4433,Credit Card Automatic,t
D831335,58,70.64297,265.1283,Mailed Check,t
J168263,68,61.78729,247.6647,Credit Card Automatic,t
Q825819,28,70.22928,197.484,Bank Transfer Automatic,t
D458687,34,63.06098,150.0208,Mailed Check,t
L937805,39,55.69627,210.1563,Electronic Check,t
S281186,57,66.00149,240.1149,Mailed Check,t
T718168,23,60.37442,172.4705,Bank Transfer Automatic,t
G799648,56,66.19811,149.9741,Bank Transfer Automatic,t
G745212,88,47.6364,159.9942,Mailed Check,t
G121569,54,54.69435,257.6841,Bank Transfer Automatic,t
H974723,61,63.05421,172.4404,Bank Transfer Automatic,t
V306665,65,47.40586,149.989,Bank Transfer Automatic,t
G44432,40,65.45306,187.4811,Mailed Check,t
F520698,48,54.67054,167.4564,Electronic Check,t
J511617,33,51.48861,202.4433,Bank Transfer Automatic,t
B133945,37,61.0588,157.4698,Bank Transfer Automatic,t
S951933,31,53.12753,182.4653,Credit Card Automatic,t
Q122695,76,52.65622,182.497,Credit Card Automatic,t
B593910,20,42.80596,255.1336,Credit Card Automatic,t
B506027,53,50.89715,229.9931,Credit Card Automatic,t
I510751,53,64.98806,162.4653,Electronic Check,t
Q252222,79,64.47076,159.9476,Credit Card Automatic,t
F44875,66,60.16687,172.4567,Credit Card Automatic,t
Y543283,18,69.76805,162.4653,Mailed Check,t
G248257,72,64.44445,112.4844,Credit Card Automatic,t
W355571,52,71.00882,187.4811,Mailed Check,t
X989153,76,67.93006,255.1198,Electronic Check,t
S437736,23,64.44732,149.9447,Mailed Check,t
M704449,26,57.13921,134.9801,Bank Transfer Automatic,t
G885667,24,51.27317,159.9476,Mailed Check,t
Y832314,71,67.75314,267.6427,Electronic Check,t
P780569,44,65.12119,262.6106,Mailed Check,t
H134108,62,70.18932,232.6378,Mailed Check,t
Q474525,46,65.70769,265.1283,Electronic Check,t
W472413,21,63.45489,184.9496,Mailed Check,t
W503853,33,68.41013,169.9447,Bank Transfer Automatic,t
S330548,39,70.23949,172.4624,Mailed Check,t
A504244,80,60.82718,247.6647,Electronic Check,t
C501850,81,61.62652,179.9794,Bank Transfer Automatic,t
C941787,56,70.17488,192.4404,Electronic Check,t
I749108,89,67.65646,162.5299,Credit Card Automatic,t
F781849,30,50.09295,137.4836,Electronic Check,t
D379784,46,69.14535,127.5112,Credit Card Automatic,t
F639139,84,66.99754,192.4885,Bank Transfer Automatic,t
B599924,51,58.91354,204.9496,Mailed Check,t
J830447,54,59.94889,162.4538,Mailed Check,t
E101547,81,70.31022,162.5299,Bank Transfer Automatic,t
R163571,32,44.89823,194.9768,Mailed Check,t
U110716,88,56.88725,182.4433,Bank Transfer Automatic,t
G192124,65,67.90183,252.6378,Bank Transfer Automatic,t
F471471,62,66.70369,137.4684,Electronic Check,t
N712814,23,71.30912,235.1884,Bank Transfer Automatic,t
S472749,85,65.3851,165.0182,Mailed Check,t
S583760,36,69.97238,245.147,Credit Card Automatic,t
U939454,79,61.82935,139.9875,Mailed Check,t
Y525221,56,61.85233,214.9525,Mailed Check,t
J383885,57,69.09557,149.9913,Electronic Check,t
R892929,60,40.76616,184.9963,Electronic Check,t
A458941,77,54.24636,149.9913,Bank Transfer Automatic,t
L145038,58,69.29855,192.4885,Bank Transfer Automatic,t
Q100782,84,48.44746,192.4404,Bank Transfer Automatic,t
L447145,35,57.56205,169.9928,Mailed Check,t
O821312,48,38.05187,194.9768,Bank Transfer Automatic,t
B674121,54,55.3519,179.9794,Credit Card Automatic,t
N517426,27,39.5421,127.525,Credit Card Automatic,t
Z826011,83,71.0114,192.4885,Bank Transfer Automatic,t
H652696,88,61.00152,229.9931,Credit Card Automatic,t
Q903534,77,64.63019,192.4404,Bank Transfer Automatic,t
M643197,62,66.9541,217.4725,Credit Card Automatic,t
V859534,40,37.04125,149.9447,Credit Card Automatic,t
X592304,19,65.54969,204.9634,Mailed Check,t
C627306,50,44.89729,172.4567,Credit Card Automatic,t
B340121,63,58.9945,140.0013,Electronic Check,t
Y50346,29,62.94907,144.9607,Credit Card Automatic,t
J902839,54,56.03048,167.4564,Mailed Check,t
J278669,80,66.94288,182.4676,Bank Transfer Automatic,t
Y537252,43,62.11875,174.9768,Bank Transfer Automatic,t
B758777,26,48.31617,159.9794,Mailed Check,t
Z982061,21,66.31056,137.4978,Electronic Check,t
L318986,29,44.47594,209.9931,Bank Transfer Automatic,t
G920737,78,61.10961,194.9663,Mailed Check,t
E990510,18,65.51642,194.9744,Electronic Check,t
Q551674,46,53.4492,242.6106,Bank Transfer Automatic,t
G415738,59,58.25985,127.5112,Mailed Check,t
V977169,57,52.66447,194.9581,Credit Card Automatic,t
F897077,77,58.238,192.4567,Credit Card Automatic,t
V630546,50,71.16283,192.4404,Electronic Check,t
A818327,27,58.27269,160.0013,Credit Card Automatic,t
S635582,24,44.75355,169.9741,Mailed Check,t
A899075,23,57.94445,232.6707,Credit Card Automatic,t
Y214211,43,66.17964,124.9607,Electronic Check,t
M453355,53,55.24695,149.9776,Mailed Check,t
N894031,63,46.82488,162.4538,Electronic Check,t
I257218,52,66.32483,149.9928,Electronic Check,t
N122384,80,70.28188,137.4684,Credit Card Automatic,t
S571014,70,55.47474,157.4698,Electronic Check,t
T568788,39,69.8304,162.4653,Electronic Check,t
L850408,22,66.69393,277.6513,Bank Transfer Automatic,t
C363428,85,56.51994,182.4433,Electronic Check,t
R00006,51,65.61605,112.4844,Electronic Check,t
A627705,22,63.43072,149.9776,Bank Transfer Automatic,t
F801032,32,61.51035,227.4754,Mailed Check,t
L34147,47,67.28766,182.4833,Credit Card Automatic,t
I768093,27,57.91581,230.1344,Credit Card Automatic,t
M244216,28,47.50976,222.6654,Electronic Check,t
K175104,79,47.94402,124.9607,Bank Transfer Automatic,t
Z772310,43,62.27397,192.4404,Credit Card Automatic,t
T110013,81,58.42303,124.9607,Electronic Check,t
J470984,64,70.62164,242.6106,Credit Card Automatic,t
J951737,65,70.56628,172.4705,Credit Card Automatic,t
X768141,67,69.30257,172.4624,Credit Card Automatic,t
K368362,74,63.00351,157.4698,Credit Card Automatic,t
P05841,82,54.22687,255.1417,Mailed Check,t
E237684,48,62.21334,162.4653,Electronic Check,t
H339301,54,63.31259,127.4783,Electronic Check,t
M260956,68,60.52991,194.9768,Credit Card Automatic,t
X795579,61,50.20686,179.9656,Bank Transfer Automatic,t
V385014,33,63.5434,277.6375,Electronic Check,t
K268065,42,68.19039,194.9581,Bank Transfer Automatic,t
S483455,48,62.9411,115.0021,Bank Transfer Automatic,t
G442682,31,55.20008,182.4833,Credit Card Automatic,t
A04378,75,70.6626,220.1478,Credit Card Automatic,t
W653435,58,46.80924,147.4783,Electronic Check,t
F589782,66,61.99036,137.4978,Mailed Check,t
R563759,82,63.86174,125.0073,Mailed Check,t
J557174,18,42.05546,157.4698,Credit Card Automatic,t
L823637,84,55.08862,149.9447,Electronic Check,t
Q879197,63,60.75598,184.9797,Credit Card Automatic,t
D446145,20,68.46483,174.9882,Mailed Check,t
M668942,47,66.69757,242.6326,Mailed Check,t
K679356,33,68.50196,140.0013,Mailed Check,t
X637060,44,63.88777,162.5299,Electronic Check,t
W477587,53,70.04054,192.4404,Credit Card Automatic,t
N34730,33,50.48601,182.4538,Electronic Check,t
T513724,70,65.18605,164.9715,Bank Transfer Automatic,t
L168190,76,67.09106,232.6707,Bank Transfer Automatic,t
I383783,24,71.7248,192.4885,Electronic Check,t
Q299497,28,60.03811,174.9768,Electronic Check,t
L694022,73,57.38041,207.4974,Credit Card Automatic,t
L644968,27,52.35716,144.9607,Bank Transfer Automatic,t
A156174,34,68.66575,137.4836,Credit Card Automatic,t
V491948,76,69.76328,182.4762,Electronic Check,t
K156290,66,59.96515,169.9447,Mailed Check,t
O831879,26,66.94572,179.9476,Electronic Check,t
B572303,49,71.52189,184.961,Bank Transfer Automatic,t
U186366,88,69.87194,124.9607,Electronic Check,t
F656551,87,63.40077,172.4705,Electronic Check,t
C167969,51,64.54916,214.9663,Mailed Check,t
V420683,42,56.42112,222.6326,Bank Transfer Automatic,t
T357711,24,67.99357,159.9476,Credit Card Automatic,t
X165101,22,49.04885,159.9875,Electronic Check,t
Y480836,36,57.54902,255.1336,Bank Transfer Automatic,t
I707351,88,50.22175,204.961,Credit Card Automatic,t
F633030,69,53.66326,197.484,Bank Transfer Automatic,t
D741982,39,40.35081,230.1344,Credit Card Automatic,t
M127329,30,58.6209,112.4844,Mailed Check,t
H108397,29,56.86301,172.4404,Bank Transfer Automatic,t
S753517,47,62.6686,184.9797,Mailed Check,t
R39027,64,47.65726,157.4698,Mailed Check,t
A151684,67,64.7292,182.497,Mailed Check,t
P36699,79,64.37976,149.9447,Mailed Check,t
M442583,29,65.48954,159.9656,Bank Transfer Automatic,t
X13388,69,71.73306,204.961,Electronic Check,t
R235638,18,57.50554,204.9797,Electronic Check,t
J534622,66,55.40938,149.9776,Electronic Check,t
E929442,59,56.84855,192.4404,Electronic Check,t
D844892,77,65.79896,199.9902,Bank Transfer Automatic,t
T107292,59,63.99841,172.4885,Bank Transfer Automatic,t
C491926,40,68.96601,149.9928,Bank Transfer Automatic,t
K513268,40,55.66796,175.0211,Electronic Check,t
V334521,33,55.28091,169.9671,Electronic Check,t
X690504,65,64.10363,137.5165,Mailed Check,t
D367103,27,61.53705,149.9447,Mailed Check,t
L734540,41,68.33092,159.9875,Electronic Check,t
U698370,21,56.53318,255.1555,Electronic Check,t
F594045,57,47.98288,157.4836,Bank Transfer Automatic,t
K551039,35,65.9038,182.4538,Credit Card Automatic,t
D81262,38,56.01033,162.5119,Bank Transfer Automatic,t
S285667,27,70.98518,277.6375,Electronic Check,t
V395482,48,70.80297,125.0073,Credit Card Automatic,t
J25646,76,62.58644,182.4538,Bank Transfer Automatic,t
Q717466,41,68.14401,159.9794,Electronic Check,t
W01140,23,61.20259,187.4673,Electronic Check,t
H988583,85,62.39033,202.4433,Bank Transfer Automatic,t
D510020,36,66.57674,204.9496,Credit Card Automatic,t
W402834,41,56.97688,192.4705,Mailed Check,t
Q19503,53,65.1302,197.484,Mailed Check,t
P604430,82,63.08784,152.4952,Bank Transfer Automatic,t
F890957,85,62.43544,184.9496,Credit Card Automatic,t
I979416,83,44.16108,175.0211,Electronic Check,t
M500465,77,45.82823,214.9663,Electronic Check,t
Y931202,69,65.38502,192.4885,Electronic Check,t
T191083,29,69.80788,277.6375,Credit Card Automatic,t
Y627704,82,70.16722,159.9476,Mailed Check,t
K853735,77,62.47951,175.0211,Bank Transfer Automatic,t
G194988,31,46.00587,137.4684,Electronic Check,t
T258326,88,62.8196,172.4848,Electronic Check,t
G633258,72,57.87341,220.1149,Electronic Check,t
I567163,36,66.86003,235.1417,Credit Card Automatic,t
X987100,50,65.33266,172.4705,Electronic Check,t
Y842226,55,66.81556,147.4783,Bank Transfer Automatic,t
P370184,80,55.66379,139.9861,Bank Transfer Automatic,t
T242541,65,67.09465,169.9447,Electronic Check,t
V289484,21,63.32675,252.6378,Credit Card Automatic,t
O321745,58,57.78133,162.497,Bank Transfer Automatic,t
Z472765,78,48.16091,139.9861,Electronic Check,t
I331050,65,61.93975,172.4624,Credit Card Automatic,t
Y293927,71,71.44432,202.4433,Electronic Check,t
F775718,52,50.62647,192.4404,Bank Transfer Automatic,t
V394552,74,47.56406,207.4673,Mailed Check,t
D790505,46,55.70975,182.497,Mailed Check,t
L829193,81,56.64842,147.4564,Mailed Check,t
O629517,56,63.73429,232.6378,Credit Card Automatic,t
N603536,33,49.64838,192.4404,Electronic Check,t
N843223,39,69.50311,184.9853,Mailed Check,t
G04810,82,70.03292,169.9741,Credit Card Automatic,t
Y549440,77,44.61375,169.9447,Bank Transfer Automatic,t
R495303,75,68.22903,144.9607,Electronic Check,t
N566444,59,64.80406,162.4818,Credit Card Automatic,t
I41510,82,64.29998,232.6378,Bank Transfer Automatic,t
A40824,40,58.86869,152.5104,Electronic Check,t
R232591,78,60.63668,229.9931,Credit Card Automatic,t
L776429,32,68.60055,182.4833,Electronic Check,t
H664759,28,65.2477,152.4624,Mailed Check,t
K452042,34,67.57266,159.9794,Electronic Check,t
B674702,68,61.64252,277.6513,Electronic Check,t
C967245,19,70.25446,164.9853,Electronic Check,t
D435398,28,68.17349,112.4844,Mailed Check,t
T00191,27,59.42279,217.4702,Credit Card Automatic,t
V700908,33,63.87447,204.961,Electronic Check,t
Z688558,25,57.76658,192.4404,Bank Transfer Automatic,t
A268547,82,68.46135,149.9776,Mailed Check,t
R723551,61,71.36043,262.6106,Credit Card Automatic,t
I09844,23,70.68154,227.4754,Electronic Check,t
L839648,88,68.03514,137.4698,Electronic Check,t
Q127985,21,57.29968,167.4564,Bank Transfer Automatic,t
P820298,77,69.48178,172.4624,Credit Card Automatic,t
Z931013,32,60.07014,195.0062,Bank Transfer Automatic,t
A34326,86,63.1308,204.9496,Electronic Check,t
D964633,88,63.63312,192.4567,Electronic Check,t
Q154305,59,59.05725,242.6106,Credit Card Automatic,t
V123994,22,62.87291,144.9607,Electronic Check,t
Q796173,37,46.08155,149.9913,Credit Card Automatic,t
L343348,29,66.67669,202.4433,Electronic Check,t
P140379,76,45.26675,207.4811,Electronic Check,t
O456467,21,64.32344,167.4564,Mailed Check,t
N548388,37,60.48709,197.4945,Bank Transfer Automatic,t
I185824,30,62.56252,194.9882,Electronic Check,t
C477136,34,42.64008,147.4713,Credit Card Automatic,t
R430129,28,60.46139,192.4404,Electronic Check,t
E177109,63,65.32231,187.4974,Credit Card Automatic,t
P239147,61,53.4946,175.0062,Bank Transfer Automatic,t
P997581,57,62.88109,137.4684,Electronic Check,t
W805678,42,66.41154,192.4885,Electronic Check,t
